Conformer,RMSD
1,0.3213932011068465
2,0.3213932011068465
3,0.3213932011068465
4,0.3213932011068465
5,0.3213932011068465
6,0.3213932011068465
7,0.3213932011068465
8,0.3213932011068465
9,0.3213932011068465
10,0.3213932011068465
11,0.3213932011068465
12,0.3213932011068465
13,0.3213932011068465
14,0.3213932011068465
15,0.3213932011068465
16,0.3213932011068465
17,0.3213932011068465
18,0.3213932011068465
19,0.3213932011068465
20,0.3213932011068465
21,0.3213932011068465
22,0.3213932011068465
23,0.3213932011068465
24,0.3213932011068465
25,0.3213932011068465
26,0.3213932011068465
27,0.3213932011068465
28,0.3213932011068465
29,0.3213932011068465
30,0.3213932011068465
31,0.3213932011068465
32,0.3213932011068465
33,0.3213932011068465
34,0.3213932011068465
35,0.3213932011068465
36,0.3213932011068465
37,0.3213932011068465
38,0.3213932011068465
39,0.3213932011068465
40,0.3213932011068465
41,0.3213932011068465
42,0.3213932011068465
43,0.3213932011068465
44,0.3213932011068465
45,0.3213932011068465
46,0.3213932011068465
47,0.3213932011068465
48,0.3213932011068465
49,0.3213932011068465
50,0.3213932011068465
51,0.3213932011068465
52,0.3213932011068465
53,0.3213932011068465
54,0.3213932011068465
55,0.3213932011068465
56,0.3213932011068465
57,0.3213932011068465
58,0.3213932011068465
59,0.3213932011068465
60,0.3213932011068465
61,0.3213932011068465
62,0.3213932011068465
63,0.3213932011068465
64,0.3213932011068465
65,0.3213932011068465
66,0.3213932011068465
67,0.3213932011068465
68,0.3213932011068465
69,0.3213932011068465
70,0.3213932011068465
71,0.3213932011068465
72,0.3213932011068465
73,0.3213932011068465
74,0.3213932011068465
75,0.3213932011068465
76,0.3213932011068465
77,0.3213932011068465
78,0.3213932011068465
79,0.3213932011068465
80,0.3213932011068465
81,0.3213932011068465
82,0.3213932011068465
83,0.3213932011068465
84,0.3213932011068465
85,0.3213932011068465
86,0.3213932011068465
87,0.3213932011068465
88,0.3213932011068465
89,0.3213932011068465
90,0.3213932011068465
91,0.3213932011068465
92,0.3213932011068465
93,0.3213932011068465
94,0.3213932011068465
95,0.3213932011068465
96,0.3213932011068465
97,0.3213932011068465
98,0.3213932011068465
99,0.3213932011068465
100,0.3213932011068465
