Conformer,RMSD
1,1.38771627870856
2,1.38771627870856
3,1.38771627870856
4,1.38771627870856
5,1.38771627870856
6,1.38771627870856
7,1.38771627870856
8,1.38771627870856
9,1.38771627870856
10,1.38771627870856
11,1.38771627870856
12,1.38771627870856
13,1.38771627870856
14,1.38771627870856
15,1.38771627870856
16,1.38771627870856
17,1.38771627870856
18,1.38771627870856
19,1.38771627870856
20,1.38771627870856
21,1.38771627870856
22,1.387679319628703
23,1.38771627870856
24,1.38771627870856
25,1.38771627870856
26,1.38771627870856
27,1.387679319628703
28,1.38771627870856
29,1.38771627870856
30,1.38771627870856
31,1.38771627870856
32,1.38771627870856
33,1.38771627870856
34,1.38771627870856
35,1.38771627870856
36,1.38771627870856
37,1.38771627870856
38,1.38771627870856
39,1.38771627870856
40,1.38771627870856
41,1.38771627870856
42,1.38771627870856
43,1.38771627870856
44,1.38771627870856
45,1.38771627870856
46,1.387679319628703
47,1.387679319628703
48,1.387679319628703
49,1.38771627870856
50,1.38771627870856
51,1.38771627870856
52,1.38771627870856
53,1.387679319628703
54,1.38771627870856
55,1.38771627870856
56,1.38771627870856
57,1.38771627870856
58,1.38771627870856
59,1.38771627870856
60,1.38771627870856
61,1.38771627870856
62,1.38771627870856
63,1.38771627870856
64,1.387679319628703
65,1.38771627870856
66,1.387679319628703
67,1.38771627870856
68,1.38771627870856
69,1.38771627870856
70,1.38771627870856
71,1.38771627870856
72,1.38771627870856
73,1.387679319628703
74,1.38771627870856
75,1.38771627870856
76,1.38771627870856
77,1.38771627870856
78,1.38771627870856
79,1.38771627870856
80,1.38771627870856
81,1.38771627870856
82,1.387679319628703
83,1.387679319628703
84,1.38771627870856
85,1.38771627870856
86,1.38771627870856
87,1.38771627870856
88,1.38771627870856
89,1.38771627870856
90,1.38771627870856
91,1.38771627870856
92,1.38771627870856
93,1.38771627870856
94,1.38771627870856
95,1.38771627870856
96,1.38771627870856
97,1.38771627870856
98,1.38771627870856
99,1.38771627870856
100,1.38771627870856
